code,time,direct,action,price,qty,tag,fee,barno
CFFEX.IF.HOT,201909100940,SHORT,OPEN,3959.6,1,entershort,27.32,1
CFFEX.IF.HOT,201909101020,SHORT,CLOSE,3949.8,1,exitshort,408.8,9
CFFEX.IF.HOT,201909101040,SHORT,OPEN,3941.6,1,entershort,27.2,13
CFFEX.IF.HOT,201909101045,SHORT,CLOSE,3947,1,exitshort,408.51,14
CFFEX.IF.HOT,201909101105,SHORT,OPEN,3942.4,1,entershort,27.2,18
CFFEX.IF.HOT,201909101110,SHORT,CLOSE,3944.6,1,exitshort,408.27,19
CFFEX.IF.HOT,201909101120,SHORT,OPEN,3941.6,1,entershort,27.2,21
CFFEX.IF.HOT,201909101130,SHORT,CLOSE,3947,1,exitshort,408.51,23
CFFEX.IF.HOT,201909101340,LONG,OPEN,3950,1,enterlong,27.26,31
CFFEX.IF.HOT,201909101350,LONG,CLOSE,3953.2,1,exitlong,409.16,33
CFFEX.IF.HOT,201909101355,LONG,OPEN,3955.4,1,enterlong,27.29,34
CFFEX.IF.HOT,201909101400,LONG,CLOSE,3954.4,1,exitlong,409.28,35
CFFEX.IF.HOT,201909101410,LONG,OPEN,3959.2,1,enterlong,27.32,37
CFFEX.IF.HOT,201909101420,LONG,CLOSE,3955.2,1,exitlong,409.36,39
CFFEX.IF.HOT,201909101425,SHORT,OPEN,3952,1,entershort,27.27,40
CFFEX.IF.HOT,201909101430,SHORT,CLOSE,3954.2,1,exitshort,409.26,41
CFFEX.IF.HOT,201909101435,LONG,OPEN,3956.2,1,enterlong,27.3,42
CFFEX.IF.HOT,201909101445,LONG,CLOSE,3963.4,1,exitlong,410.21,44
CFFEX.IF.HOT,201909101450,SHORT,OPEN,3961.2,1,entershort,27.33,45
CFFEX.IF.HOT,201909110935,SHORT,CLOSE,3969,1,exitshort,27.39,48
CFFEX.IF.HOT,201909110940,LONG,OPEN,3970.8,1,enterlong,27.4,49
CFFEX.IF.HOT,201909110945,LONG,CLOSE,3964,1,exitlong,410.27,50
CFFEX.IF.HOT,201909110950,SHORT,OPEN,3948,1,entershort,27.24,51
CFFEX.IF.HOT,201909110955,SHORT,CLOSE,3948,1,exitshort,408.62,52
CFFEX.IF.HOT,201909111000,SHORT,OPEN,3946.2,1,entershort,27.23,53
CFFEX.IF.HOT,201909111010,SHORT,CLOSE,3942.8,1,exitshort,408.08,55
CFFEX.IF.HOT,201909111015,LONG,OPEN,3946.2,1,enterlong,27.23,56
CFFEX.IF.HOT,201909111025,LONG,CLOSE,3944,1,exitlong,408.2,58
CFFEX.IF.HOT,201909111040,LONG,OPEN,3944.4,1,enterlong,27.22,61
CFFEX.IF.HOT,201909111045,LONG,CLOSE,3939,1,exitlong,407.69,62
CFFEX.IF.HOT,201909111050,SHORT,OPEN,3932.8,1,entershort,27.14,63
CFFEX.IF.HOT,201909111105,SHORT,CLOSE,3930,1,exitshort,406.76,66
CFFEX.IF.HOT,201909111110,LONG,OPEN,3929.6,1,enterlong,27.11,67
CFFEX.IF.HOT,201909111310,LONG,CLOSE,3948.2,1,exitlong,408.64,73
CFFEX.IF.HOT,201909111315,SHORT,OPEN,3943.2,1,entershort,27.21,74
CFFEX.IF.HOT,201909111330,SHORT,CLOSE,3945.2,1,exitshort,408.33,77
CFFEX.IF.HOT,201909111335,LONG,OPEN,3948.4,1,enterlong,27.24,78
CFFEX.IF.HOT,201909111340,LONG,CLOSE,3936.6,1,exitlong,407.44,79
CFFEX.IF.HOT,201909111345,SHORT,OPEN,3932,1,entershort,27.13,80
CFFEX.IF.HOT,201909111350,SHORT,CLOSE,3935.2,1,exitshort,407.29,81
CFFEX.IF.HOT,201909111355,SHORT,OPEN,3934,1,entershort,27.14,82
CFFEX.IF.HOT,201909111400,SHORT,CLOSE,3935,1,exitshort,407.27,83
CFFEX.IF.HOT,201909111405,LONG,OPEN,3936.4,1,enterlong,27.16,84
CFFEX.IF.HOT,201909111415,LONG,CLOSE,3939.6,1,exitlong,407.75,86
CFFEX.IF.HOT,201909111420,SHORT,OPEN,3935.4,1,entershort,27.15,87
CFFEX.IF.HOT,201909111430,SHORT,CLOSE,3934.8,1,exitshort,407.25,89
CFFEX.IF.HOT,201909111435,LONG,OPEN,3941.6,1,enterlong,27.2,90
CFFEX.IF.HOT,201909111440,LONG,CLOSE,3939.6,1,exitlong,407.75,91
CFFEX.IF.HOT,201909111445,SHORT,OPEN,3933.6,1,entershort,27.14,92
CFFEX.IF.HOT,201909111455,SHORT,CLOSE,3936,1,exitshort,407.38,94
CFFEX.IF.HOT,201909120935,SHORT,OPEN,3953.4,1,entershort,27.28,96
CFFEX.IF.HOT,201909120940,SHORT,CLOSE,3956,1,exitshort,409.45,97
CFFEX.IF.HOT,201909120945,LONG,OPEN,3950.4,1,enterlong,27.26,98
CFFEX.IF.HOT,201909120950,LONG,CLOSE,3948.8,1,exitlong,408.7,99
CFFEX.IF.HOT,201909121005,SHORT,OPEN,3948.2,1,entershort,27.24,102
CFFEX.IF.HOT,201909121020,SHORT,CLOSE,3950,1,exitshort,408.83,105
CFFEX.IF.HOT,201909121035,SHORT,OPEN,3944,1,entershort,27.21,108
CFFEX.IF.HOT,201909121105,SHORT,CLOSE,3952.4,1,exitshort,409.07,114
CFFEX.IF.HOT,201909121110,SHORT,OPEN,3951.4,1,entershort,27.26,115
CFFEX.IF.HOT,201909121115,SHORT,CLOSE,3954.4,1,exitshort,409.28,116
CFFEX.IF.HOT,201909121120,LONG,OPEN,3958.8,1,enterlong,27.32,117
CFFEX.IF.HOT,201909121125,LONG,CLOSE,3955.4,1,exitlong,409.38,118
CFFEX.IF.HOT,201909121310,LONG,OPEN,3951.6,1,enterlong,27.27,121
CFFEX.IF.HOT,201909121325,LONG,CLOSE,3962,1,exitlong,410.07,124
CFFEX.IF.HOT,201909121330,LONG,OPEN,3964,1,enterlong,27.35,125
CFFEX.IF.HOT,201909121340,LONG,CLOSE,3960.8,1,exitlong,409.94,127
CFFEX.IF.HOT,201909121350,SHORT,OPEN,3960.4,1,entershort,27.33,129
CFFEX.IF.HOT,201909121405,SHORT,CLOSE,3963,1,exitshort,410.17,132
CFFEX.IF.HOT,201909121410,SHORT,OPEN,3960.8,1,entershort,27.33,133
CFFEX.IF.HOT,201909121415,SHORT,CLOSE,3965.2,1,exitshort,410.4,134
CFFEX.IF.HOT,201909121420,LONG,OPEN,3971.6,1,enterlong,27.4,135
CFFEX.IF.HOT,201909121425,LONG,CLOSE,3973.6,1,exitlong,411.27,136
CFFEX.IF.HOT,201909121430,LONG,OPEN,3981.4,1,enterlong,27.47,137
CFFEX.IF.HOT,201909121435,LONG,CLOSE,3978.4,1,exitlong,411.76,138
CFFEX.IF.HOT,201909121445,SHORT,OPEN,3981.4,1,entershort,27.47,140
CFFEX.IF.HOT,201909161000,SHORT,CLOSE,3956.8,1,exitshort,27.3,149
CFFEX.IF.HOT,201909161005,LONG,OPEN,3957.2,1,enterlong,27.3,150
CFFEX.IF.HOT,201909161035,LONG,CLOSE,3970,1,exitlong,410.9,156
CFFEX.IF.HOT,201909161045,SHORT,OPEN,3963.2,1,entershort,27.35,158
CFFEX.IF.HOT,201909161100,SHORT,CLOSE,3960,1,exitshort,409.86,161
CFFEX.IF.HOT,201909161110,LONG,OPEN,3963.6,1,enterlong,27.35,163
CFFEX.IF.HOT,201909161310,LONG,CLOSE,3961.8,1,exitlong,410.05,169
CFFEX.IF.HOT,201909161320,SHORT,OPEN,3959,1,entershort,27.32,171
CFFEX.IF.HOT,201909161335,SHORT,CLOSE,3963,1,exitshort,410.17,174
CFFEX.IF.HOT,201909161340,LONG,OPEN,3963.8,1,enterlong,27.35,175
CFFEX.IF.HOT,201909161345,LONG,CLOSE,3965,1,exitlong,410.38,176
CFFEX.IF.HOT,201909161350,SHORT,OPEN,3961.8,1,entershort,27.34,177
CFFEX.IF.HOT,201909161355,SHORT,CLOSE,3964.8,1,exitshort,410.36,178
CFFEX.IF.HOT,201909161400,LONG,OPEN,3966.4,1,enterlong,27.37,179
CFFEX.IF.HOT,201909161405,LONG,CLOSE,3959.8,1,exitlong,409.84,180
CFFEX.IF.HOT,201909161410,LONG,OPEN,3959.6,1,enterlong,27.32,181
CFFEX.IF.HOT,201909161420,LONG,CLOSE,3956.6,1,exitlong,409.51,183
CFFEX.IF.HOT,201909161430,LONG,OPEN,3956.4,1,enterlong,27.3,185
CFFEX.IF.HOT,201909161435,LONG,CLOSE,3952.2,1,exitlong,409.05,186
CFFEX.IF.HOT,201909161440,SHORT,OPEN,3944.2,1,entershort,27.21,187
CFFEX.IF.HOT,201909161450,SHORT,CLOSE,3947.6,1,exitshort,408.58,189
CFFEX.IF.HOT,201909161455,LONG,OPEN,3955,1,enterlong,27.29,190
CFFEX.IF.HOT,201909170940,LONG,CLOSE,3936.2,1,exitlong,27.16,193
CFFEX.IF.HOT,201909170945,LONG,OPEN,3933.6,1,enterlong,27.14,194
CFFEX.IF.HOT,201909171000,LONG,CLOSE,3933.6,1,exitlong,407.13,197
CFFEX.IF.HOT,201909171005,SHORT,OPEN,3926.2,1,entershort,27.09,198
CFFEX.IF.HOT,201909171010,SHORT,CLOSE,3932.2,1,exitshort,406.98,199
CFFEX.IF.HOT,201909171035,LONG,OPEN,3936.4,1,enterlong,27.16,204
CFFEX.IF.HOT,201909171040,LONG,CLOSE,3932.4,1,exitlong,407,205
CFFEX.IF.HOT,201909171100,SHORT,OPEN,3933.6,1,entershort,27.14,209
CFFEX.IF.HOT,201909171115,SHORT,CLOSE,3935.4,1,exitshort,407.31,212
CFFEX.IF.HOT,201909171125,SHORT,OPEN,3932.8,1,entershort,27.14,214
CFFEX.IF.HOT,201909171340,SHORT,CLOSE,3915.4,1,exitshort,405.24,223
CFFEX.IF.HOT,201909171350,SHORT,OPEN,3908,1,entershort,26.97,225
CFFEX.IF.HOT,201909171400,SHORT,CLOSE,3902,1,exitshort,403.86,227
CFFEX.IF.HOT,201909171410,SHORT,OPEN,3895,1,entershort,26.88,229
CFFEX.IF.HOT,201909171420,SHORT,CLOSE,3898.2,1,exitshort,403.46,231
CFFEX.IF.HOT,201909171425,SHORT,OPEN,3890.6,1,entershort,26.85,232
CFFEX.IF.HOT,201909171450,SHORT,CLOSE,3888.2,1,exitshort,402.43,237
CFFEX.IF.HOT,201909171455,LONG,OPEN,3898,1,enterlong,26.9,238
CFFEX.IF.HOT,201909180935,LONG,CLOSE,3903.4,1,exitlong,26.93,240
CFFEX.IF.HOT,201909180945,LONG,OPEN,3910.8,1,enterlong,26.98,242
CFFEX.IF.HOT,201909181025,LONG,CLOSE,3906.6,1,exitlong,404.33,250
CFFEX.IF.HOT,201909181030,LONG,OPEN,3911,1,enterlong,26.99,251
CFFEX.IF.HOT,201909181345,LONG,CLOSE,3908,1,exitlong,404.48,272
CFFEX.IF.HOT,201909181350,LONG,OPEN,3912.2,1,enterlong,26.99,273
CFFEX.IF.HOT,201909181355,LONG,CLOSE,3911,1,exitlong,404.79,274
CFFEX.IF.HOT,201909181400,LONG,OPEN,3913,1,enterlong,27,275
CFFEX.IF.HOT,201909181405,LONG,CLOSE,3914,1,exitlong,405.1,276
CFFEX.IF.HOT,201909181410,LONG,OPEN,3915.2,1,enterlong,27.01,277
CFFEX.IF.HOT,201909181415,LONG,CLOSE,3912.6,1,exitlong,404.95,278
CFFEX.IF.HOT,201909181420,LONG,OPEN,3917.2,1,enterlong,27.03,279
CFFEX.IF.HOT,201909181425,LONG,CLOSE,3912.8,1,exitlong,404.97,280
CFFEX.IF.HOT,201909181430,LONG,OPEN,3909.8,1,enterlong,26.98,281
CFFEX.IF.HOT,201909181435,LONG,CLOSE,3908.2,1,exitlong,404.5,282
CFFEX.IF.HOT,201909181440,SHORT,OPEN,3904.8,1,entershort,26.94,283
CFFEX.IF.HOT,201909181445,SHORT,CLOSE,3903.4,1,exitshort,404,284
CFFEX.IF.HOT,201909181450,LONG,OPEN,3904.8,1,enterlong,26.94,285
CFFEX.IF.HOT,201909181455,LONG,CLOSE,3902.2,1,exitlong,403.88,286
CFFEX.IF.HOT,201909181500,LONG,OPEN,3905.8,1,enterlong,26.95,287
CFFEX.IF.HOT,201909190940,LONG,CLOSE,3912.6,1,exitlong,27,289
CFFEX.IF.HOT,201909190945,SHORT,OPEN,3910.4,1,entershort,26.98,290
CFFEX.IF.HOT,201909190950,SHORT,CLOSE,3908.2,1,exitshort,404.5,291
CFFEX.IF.HOT,201909190955,LONG,OPEN,3903.8,1,enterlong,26.94,292
CFFEX.IF.HOT,201909191000,LONG,CLOSE,3904.6,1,exitlong,404.13,293
CFFEX.IF.HOT,201909191005,SHORT,OPEN,3895.6,1,entershort,26.88,294
CFFEX.IF.HOT,201909191010,SHORT,CLOSE,3891.8,1,exitshort,402.8,295
CFFEX.IF.HOT,201909191015,LONG,OPEN,3897.4,1,enterlong,26.89,296
CFFEX.IF.HOT,201909191025,LONG,CLOSE,3902.6,1,exitlong,403.92,298
CFFEX.IF.HOT,201909191030,LONG,OPEN,3907.6,1,enterlong,26.96,299
CFFEX.IF.HOT,201909191050,LONG,CLOSE,3907.2,1,exitlong,404.4,303
CFFEX.IF.HOT,201909191100,LONG,OPEN,3909.8,1,enterlong,26.98,305
CFFEX.IF.HOT,201909191105,LONG,CLOSE,3911.2,1,exitlong,404.81,306
CFFEX.IF.HOT,201909191110,LONG,OPEN,3910.4,1,enterlong,26.98,307
CFFEX.IF.HOT,201909191130,LONG,CLOSE,3906.2,1,exitlong,404.29,311
CFFEX.IF.HOT,201909191310,SHORT,OPEN,3901.4,1,entershort,26.92,313
CFFEX.IF.HOT,201909191340,SHORT,CLOSE,3903,1,exitshort,403.96,319
CFFEX.IF.HOT,201909191405,LONG,OPEN,3909.6,1,enterlong,26.98,324
CFFEX.IF.HOT,201909191415,LONG,CLOSE,3909.2,1,exitlong,404.6,326
CFFEX.IF.HOT,201909191420,LONG,OPEN,3911,1,enterlong,26.99,327
CFFEX.IF.HOT,201909191430,LONG,CLOSE,3913.2,1,exitlong,405.02,329
CFFEX.IF.HOT,201909191435,SHORT,OPEN,3910,1,entershort,26.98,330
CFFEX.IF.HOT,201909191450,SHORT,CLOSE,3917,1,exitshort,405.41,333
CFFEX.IF.HOT,201909191455,LONG,OPEN,3914.2,1,enterlong,27.01,334
CFFEX.IF.HOT,201909200935,LONG,CLOSE,3929.8,1,exitlong,27.12,336
CFFEX.IF.HOT,201909200940,LONG,OPEN,3926.8,1,enterlong,27.09,337
CFFEX.IF.HOT,201909200945,LONG,CLOSE,3926.4,1,exitlong,406.38,338
CFFEX.IF.HOT,201909200950,LONG,OPEN,3930.4,1,enterlong,27.12,339
CFFEX.IF.HOT,201909200955,LONG,CLOSE,3926.4,1,exitlong,406.38,340
CFFEX.IF.HOT,201909201000,SHORT,OPEN,3922.4,1,entershort,27.06,341
CFFEX.IF.HOT,201909201010,SHORT,CLOSE,3925,1,exitshort,406.24,343
CFFEX.IF.HOT,201909201015,LONG,OPEN,3931,1,enterlong,27.12,344
CFFEX.IF.HOT,201909201020,LONG,CLOSE,3927,1,exitlong,406.44,345
CFFEX.IF.HOT,201909201025,SHORT,OPEN,3926,1,entershort,27.09,346
CFFEX.IF.HOT,201909201035,SHORT,CLOSE,3928.2,1,exitshort,406.57,348
CFFEX.IF.HOT,201909201040,LONG,OPEN,3924,1,enterlong,27.08,349
CFFEX.IF.HOT,201909201100,LONG,CLOSE,3924.6,1,exitlong,406.2,353
CFFEX.IF.HOT,201909201115,SHORT,OPEN,3921.2,1,entershort,27.06,356
CFFEX.IF.HOT,201909201125,SHORT,CLOSE,3926.4,1,exitshort,406.38,358
CFFEX.IF.HOT,201909201130,LONG,OPEN,3929.6,1,enterlong,27.11,359
CFFEX.IF.HOT,201909201320,LONG,CLOSE,3925.2,1,exitlong,406.26,363
CFFEX.IF.HOT,201909201325,LONG,OPEN,3930,1,enterlong,27.12,364
CFFEX.IF.HOT,201909201330,LONG,CLOSE,3927.6,1,exitlong,406.51,365
CFFEX.IF.HOT,201909201335,LONG,OPEN,3927.8,1,enterlong,27.1,366
CFFEX.IF.HOT,201909201345,LONG,CLOSE,3935,1,exitlong,407.27,368
CFFEX.IF.HOT,201909201350,LONG,OPEN,3935.2,1,enterlong,27.15,369
CFFEX.IF.HOT,201909201355,LONG,CLOSE,3929.6,1,exitlong,406.71,370
CFFEX.IF.HOT,201909201400,SHORT,OPEN,3925,1,entershort,27.08,371
CFFEX.IF.HOT,201909201410,SHORT,CLOSE,3925,1,exitshort,406.24,373
CFFEX.IF.HOT,201909201415,SHORT,OPEN,3923.6,1,entershort,27.07,374
CFFEX.IF.HOT,201909201420,SHORT,CLOSE,3924,1,exitshort,406.13,375
CFFEX.IF.HOT,201909201425,LONG,OPEN,3924.4,1,enterlong,27.08,376
CFFEX.IF.HOT,201909201435,LONG,CLOSE,3923.8,1,exitlong,406.11,378
CFFEX.IF.HOT,201909201440,LONG,OPEN,3926.6,1,enterlong,27.09,379
CFFEX.IF.HOT,201909201450,LONG,CLOSE,3926.6,1,exitlong,406.4,381
CFFEX.IF.HOT,201909201455,SHORT,OPEN,3926,1,entershort,27.09,382
CFFEX.IF.HOT,201909230935,SHORT,CLOSE,3912.2,1,exitshort,26.99,384
CFFEX.IF.HOT,201909230940,SHORT,OPEN,3891,1,entershort,26.85,385
CFFEX.IF.HOT,201909231350,SHORT,CLOSE,3871.4,1,exitshort,400.69,417
CFFEX.IF.HOT,201909231355,SHORT,OPEN,3869.8,1,entershort,26.7,418
CFFEX.IF.HOT,201909231400,SHORT,CLOSE,3875,1,exitshort,401.06,419
CFFEX.IF.HOT,201909231405,SHORT,OPEN,3873.2,1,entershort,26.73,420
CFFEX.IF.HOT,201909231410,SHORT,CLOSE,3868.8,1,exitshort,400.42,421
CFFEX.IF.HOT,201909231415,LONG,OPEN,3869.2,1,enterlong,26.7,422
CFFEX.IF.HOT,201909231425,LONG,CLOSE,3871,1,exitlong,400.65,424
CFFEX.IF.HOT,201909231430,LONG,OPEN,3871.4,1,enterlong,26.71,425
CFFEX.IF.HOT,201909231450,LONG,CLOSE,3888,1,exitlong,402.41,429
CFFEX.IF.HOT,201909231455,LONG,OPEN,3891.4,1,enterlong,26.85,430
CFFEX.IF.HOT,201909231500,LONG,CLOSE,3897.8,1,exitlong,403.42,431
CFFEX.IF.HOT,201909240935,SHORT,OPEN,3902,1,entershort,26.92,432
CFFEX.IF.HOT,201909240940,SHORT,CLOSE,3896.2,1,exitshort,403.26,433
CFFEX.IF.HOT,201909240945,SHORT,OPEN,3892.2,1,entershort,26.86,434
CFFEX.IF.HOT,201909241000,SHORT,CLOSE,3894.4,1,exitshort,403.07,437
CFFEX.IF.HOT,201909241005,SHORT,OPEN,3890,1,entershort,26.84,438
CFFEX.IF.HOT,201909241010,SHORT,CLOSE,3895.8,1,exitshort,403.22,439
CFFEX.IF.HOT,201909241015,LONG,OPEN,3903,1,enterlong,26.93,440
CFFEX.IF.HOT,201909241040,LONG,CLOSE,3905.4,1,exitlong,404.21,445
CFFEX.IF.HOT,201909241045,LONG,OPEN,3909.6,1,enterlong,26.98,446
CFFEX.IF.HOT,201909241100,LONG,CLOSE,3906.8,1,exitlong,404.35,449
CFFEX.IF.HOT,201909241105,LONG,OPEN,3915.4,1,enterlong,27.02,450
CFFEX.IF.HOT,201909241305,LONG,CLOSE,3927.8,1,exitlong,406.53,456
CFFEX.IF.HOT,201909241310,SHORT,OPEN,3919.4,1,entershort,27.04,457
CFFEX.IF.HOT,201909241325,SHORT,CLOSE,3919.2,1,exitshort,405.64,460
CFFEX.IF.HOT,201909241330,SHORT,OPEN,3918.8,1,entershort,27.04,461
CFFEX.IF.HOT,201909241440,SHORT,CLOSE,3897.4,1,exitshort,403.38,475
CFFEX.IF.HOT,201909241445,SHORT,OPEN,3893.8,1,entershort,26.87,476
CFFEX.IF.HOT,201909241450,SHORT,CLOSE,3895.6,1,exitshort,403.19,477
CFFEX.IF.HOT,201909250935,SHORT,OPEN,3884.6,1,entershort,26.8,480
CFFEX.IF.HOT,201909250950,SHORT,CLOSE,3877.2,1,exitshort,401.29,483
CFFEX.IF.HOT,201909251010,LONG,OPEN,3875.8,1,enterlong,26.74,487
CFFEX.IF.HOT,201909251100,LONG,CLOSE,3885.2,1,exitlong,402.12,497
CFFEX.IF.HOT,201909251110,SHORT,OPEN,3885,1,entershort,26.81,499
CFFEX.IF.HOT,201909251115,SHORT,CLOSE,3891.8,1,exitshort,402.8,500
CFFEX.IF.HOT,201909251120,SHORT,OPEN,3887.6,1,entershort,26.82,501
CFFEX.IF.HOT,201909251125,SHORT,CLOSE,3891.2,1,exitshort,402.74,502
CFFEX.IF.HOT,201909251130,SHORT,OPEN,3882.2,1,entershort,26.79,503
CFFEX.IF.HOT,201909251335,SHORT,CLOSE,3887.6,1,exitshort,402.37,510
CFFEX.IF.HOT,201909251340,SHORT,OPEN,3884.4,1,entershort,26.8,511
CFFEX.IF.HOT,201909251345,SHORT,CLOSE,3887.6,1,exitshort,402.37,512
CFFEX.IF.HOT,201909251350,LONG,OPEN,3889.8,1,enterlong,26.84,513
CFFEX.IF.HOT,201909251355,LONG,CLOSE,3882,1,exitlong,401.79,514
